id,term,event,censor,woman
121110,2,0,0,0
121110,3,0,0,0
121110,4,1,0,0
121111,1,0,1,0
121111,2,0,1,0
121111,3,0,1,0
121111,4,0,1,0
121112,1,0,1,0
121112,2,0,1,0
121112,3,0,1,0
121112,4,0,1,0
121113,1,0,1,0
121113,2,0,1,0
121113,3,0,1,0
121113,4,0,1,0
121114,1,0,0,0
121114,2,0,0,0
121114,3,0,0,0
121114,4,1,0,0
121115,1,0,1,0
121115,2,0,1,0
121115,3,0,1,0
121115,4,0,1,0
121116,1,0,0,1
121116,2,1,0,1
121117,1,0,1,0
121117,2,0,1,0
121117,3,0,1,0
121118,1,0,1,0
121118,2,0,1,0
121118,3,0,1,0
121118,4,0,1,0
121119,1,0,0,0
121119,2,1,0,0
121120,1,0,0,1
121120,2,0,0,1
121120,3,0,0,1
121120,4,1,0,1
121121,1,0,0,1
121121,2,1,0,1
121122,1,0,1,0
121122,2,0,1,0
121122,3,0,1,0
121123,1,0,0,1
121123,2,1,0,1
121124,1,0,1,1
121124,2,0,1,1
121125,1,0,0,1
121125,2,1,0,1
121126,1,0,0,0
121126,2,0,0,0
121126,3,0,0,0
121126,4,1,0,0
121127,1,0,1,0
121127,2,0,1,0
121127,3,0,1,0
121127,4,0,1,0
121129,1,0,0,1
121129,2,1,0,1
121130,1,0,1,0
121130,2,0,1,0
121130,3,0,1,0
121131,1,0,1,0
121131,2,0,1,0
121131,3,0,1,0
121131,4,0,1,0
121133,1,0,1,1
121133,2,0,1,1
121133,3,0,1,1
121134,1,0,1,0
121134,2,0,1,0
121135,1,0,0,1
121135,2,1,0,1
121136,1,1,0,0
121137,1,0,0,0
121137,2,1,0,0
121138,1,0,1,0
121138,2,0,1,0
121138,3,0,1,0
121138,4,0,1,0
121139,1,0,1,0
121139,2,0,1,0
121139,3,0,1,0
121140,1,0,1,1
121140,2,0,1,1
121142,1,0,0,0
121142,2,0,0,0
121142,3,1,0,0
121143,1,0,0,0
121143,2,0,0,0
121143,3,0,0,0
121143,4,1,0,0
121144,1,0,1,0
121144,2,0,1,0
121144,3,0,1,0
121144,4,0,1,0
121145,1,0,0,0
121145,2,1,0,0
121148,1,1,0,0
121149,1,0,1,0
121149,2,0,1,0
121149,3,0,1,0
121150,1,0,0,1
121150,2,1,0,1
121151,1,1,0,1
121152,1,1,0,1
121154,1,0,1,1
121154,2,0,1,1
121154,3,0,1,1
121154,4,0,1,1
121156,1,0,0,0
121156,2,1,0,0
121158,1,0,0,1
121158,2,1,0,1
121160,1,0,0,1
121160,2,1,0,1
121161,1,1,0,1
121162,1,0,1,0
121162,2,0,1,0
121162,3,0,1,0
121162,4,0,1,0
122104,1,0,0,0
122104,2,1,0,0
122105,1,0,1,1
122105,2,0,1,1
122105,3,0,1,1
122106,1,0,0,1
122106,2,0,0,1
122106,3,0,0,1
122106,4,1,0,1
122107,1,0,1,0
122107,2,0,1,0
122107,3,0,1,0
122108,1,0,0,1
122108,2,0,0,1
122108,3,1,0,1
122110,1,0,0,0
122110,2,1,0,0
122112,1,0,1,0
122115,1,0,1,0
122115,2,0,1,0
122116,1,0,0,1
122116,2,0,0,1
122116,3,1,0,1
122120,1,0,0,1
122120,2,1,0,1
122122,1,0,0,1
122122,2,0,0,1
122122,3,0,0,1
122122,4,1,0,1
122124,1,0,1,0
122124,2,0,1,0
122124,3,0,1,0
122128,1,0,0,1
122128,2,0,0,1
122128,3,1,0,1
122129,1,0,0,0
122129,2,1,0,0
122130,1,0,1,0
122130,2,0,1,0
122130,3,0,1,0
122131,1,0,1,1
122132,1,0,0,1
122132,2,0,0,1
122132,3,0,0,1
122132,4,1,0,1
122134,1,0,0,1
122134,2,1,0,1
122135,1,0,0,1
122135,2,0,0,1
122135,3,0,0,1
122135,4,1,0,1
122136,1,0,0,0
122136,2,1,0,0
122138,1,0,1,1
122138,2,0,1,1
122140,1,0,0,1
122140,2,0,0,1
122140,3,0,0,1
122140,4,1,0,1
122143,1,0,0,0
122143,2,1,0,0
122144,1,0,1,0
122144,2,0,1,0
122144,3,0,1,0
122146,1,0,1,0
122146,2,0,1,0
122146,3,0,1,0
122146,4,0,1,0
122149,1,0,0,0
122149,2,1,0,0
122150,1,0,0,0
122150,2,1,0,0
122154,1,0,1,0
122154,2,0,1,0
122154,3,0,1,0
122154,4,0,1,0
122155,1,0,0,1
122155,2,1,0,1
122156,1,0,1,1
122156,2,0,1,1
122157,1,0,1,1
122157,2,0,1,1
122157,3,0,1,1
122159,1,0,1,1
122159,2,0,1,1
122159,3,0,1,1
122160,1,0,1,0
122161,1,0,0,0
122161,2,1,0,0
123101,1,0,1,0
123101,2,0,1,0
123101,3,0,1,0
123101,4,0,1,0
123102,1,0,0,1
123102,2,0,0,1
123102,3,0,0,1
123102,4,1,0,1
123103,1,0,0,0
123103,2,0,0,0
123103,3,1,0,0
123104,1,0,1,0
123104,2,0,1,0
123104,3,0,1,0
123104,4,0,1,0
123105,1,0,0,1
123105,2,0,0,1
123105,3,1,0,1
123106,1,0,1,0
123106,2,0,1,0
123106,3,0,1,0
123106,4,0,1,0
123107,1,0,0,0
123107,2,1,0,0
123108,1,0,1,1
123108,2,0,1,1
123108,3,0,1,1
123108,4,0,1,1
123110,1,0,0,1
123110,2,0,0,1
123110,3,1,0,1
123111,1,0,0,0
123111,2,0,0,0
123111,3,1,0,0
123112,1,0,1,0
123112,2,0,1,0
123112,3,0,1,0
123112,4,0,1,0
123113,1,0,0,0
123113,2,1,0,0
123114,1,0,0,1
123114,2,0,0,1
123114,3,1,0,1
123115,1,0,1,0
123115,2,0,1,0
123115,3,0,1,0
123117,1,0,0,1
123117,2,0,0,1
123117,3,0,0,1
123117,4,1,0,1
123119,1,0,1,1
123120,1,0,1,0
123120,2,0,1,0
123120,3,0,1,0
123120,4,0,1,0
123121,1,0,1,0
123121,2,0,1,0
123121,3,0,1,0
123121,4,0,1,0
123124,1,0,1,1
123125,1,0,0,0
123125,2,0,0,0
123125,3,1,0,0
123126,1,0,0,1
123126,2,0,0,1
123126,3,1,0,1
123127,1,1,0,1
123128,1,0,0,1
123128,2,1,0,1
123129,1,0,1,0
123130,1,0,0,1
123130,2,1,0,1
123132,1,0,0,1
123132,2,0,0,1
123132,3,1,0,1
123134,1,0,0,1
123134,2,0,0,1
123134,3,1,0,1
123135,1,0,1,0
123135,2,0,1,0
123135,3,0,1,0
123135,4,0,1,0
123137,1,0,0,1
123137,2,1,0,1
123139,1,0,0,0
123139,2,0,0,0
123139,3,1,0,0
123140,1,0,1,1
123141,1,0,1,0
123141,2,0,1,0
123141,3,0,1,0
123141,4,0,1,0
123142,1,0,1,1
123142,2,0,1,1
123142,3,0,1,1
123142,4,0,1,1
123145,1,0,0,1
123145,2,1,0,1
123146,1,0,0,1
123146,2,1,0,1
123147,1,0,0,1
123147,2,1,0,1
123148,1,0,1,0
123149,1,0,1,1
123150,1,0,1,0
123150,2,0,1,0
123150,3,0,1,0
123150,4,0,1,0
123151,1,0,1,0
123151,2,0,1,0
123151,3,0,1,0
123151,4,0,1,0
123152,1,0,0,0
123152,2,0,0,0
123152,3,0,0,0
123152,4,1,0,0
123153,1,0,0,1
123153,2,1,0,1
123154,1,0,1,1
123154,2,0,1,1
123154,3,0,1,1
123154,4,0,1,1
123156,1,0,1,1
123157,1,0,1,1
123157,2,0,1,1
123157,3,0,1,1
123157,4,0,1,1
123158,1,0,0,0
123158,2,0,0,0
123158,3,1,0,0
123159,1,0,1,0
123159,2,0,1,0
123159,3,0,1,0
123159,4,0,1,0
123160,1,0,0,0
123160,2,0,0,0
123160,3,0,0,0
123160,4,1,0,0
123161,1,0,0,0
123161,2,1,0,0
124102,1,0,0,1
124102,2,0,0,1
124102,3,1,0,1
124106,1,0,0,1
124106,2,0,0,1
124106,3,1,0,1
124107,1,0,1,0
124107,2,0,1,0
124108,1,0,1,1
124108,2,0,1,1
124111,1,0,0,0
124111,2,0,0,0
124111,3,0,0,0
124111,4,1,0,0
124113,1,0,0,0
124113,2,1,0,0
124114,1,0,0,1
124114,2,1,0,1
124115,1,0,0,0
124115,2,0,0,0
124115,3,1,0,0
124116,1,0,1,0
124116,2,0,1,0
124116,3,0,1,0
124116,4,0,1,0
124118,1,0,1,0
124118,2,0,1,0
124118,3,0,1,0
124118,4,0,1,0
124121,1,0,1,0
124125,1,0,1,0
124125,2,0,1,0
124127,1,0,1,1
124127,2,0,1,1
124127,3,0,1,1
124129,1,0,1,0
124129,2,0,1,0
124129,3,0,1,0
124129,4,0,1,0
124132,1,0,0,1
124132,2,1,0,1
124135,1,0,0,0
124135,2,0,0,0
124135,3,0,0,0
124135,4,1,0,0
124136,1,0,0,0
124136,2,1,0,0
124141,1,0,0,0
124141,2,1,0,0
124144,1,0,1,0
124144,2,0,1,0
124144,3,0,1,0
124144,4,0,1,0
124145,1,0,1,0
124145,2,0,1,0
124145,3,0,1,0
124145,4,0,1,0
124148,1,0,1,0
124148,2,0,1,0
124148,3,0,1,0
124148,4,0,1,0
124150,1,0,0,1
124150,2,1,0,1
124151,1,0,1,0
124151,2,0,1,0
124151,3,0,1,0
124158,1,0,0,0
124158,2,0,0,0
124158,3,1,0,0
124169,1,0,0,1
124169,2,0,0,1
124169,3,0,0,1
124169,4,1,0,1
126101,1,0,1,0
126101,2,0,1,0
126101,3,0,1,0
126103,1,0,0,1
126103,2,0,0,1
126103,3,0,0,1
126103,4,1,0,1
126105,1,0,0,1
126105,2,1,0,1
126106,1,0,1,0
126106,2,0,1,0
126110,1,0,1,1
126110,2,0,1,1
126110,3,0,1,1
126110,4,0,1,1
126112,1,0,1,1
126112,2,0,1,1
126112,3,0,1,1
126113,1,0,0,1
126113,2,1,0,1
126114,1,0,0,1
126114,2,0,0,1
126114,3,0,0,1
126114,4,1,0,1
126115,1,0,1,1
126115,2,0,1,1
126115,3,0,1,1
126115,4,0,1,1
126116,1,0,0,0
126116,2,1,0,0
126118,1,0,1,1
126118,2,0,1,1
126118,3,0,1,1
126119,1,0,1,0
126119,2,0,1,0
126119,3,0,1,0
126120,1,0,0,0
126120,2,0,0,0
126120,3,0,0,0
126120,4,1,0,0
126121,1,0,0,0
126121,2,0,0,0
126121,3,1,0,0
126122,1,0,1,0
126122,2,0,1,0
126123,1,0,1,1
126125,1,0,0,1
126125,2,0,0,1
126125,3,1,0,1
126129,1,0,1,0
126129,2,0,1,0
126130,1,0,1,1
126133,1,0,1,1
126133,2,0,1,1
126133,3,0,1,1
126134,1,0,1,0
126134,2,0,1,0
126134,3,0,1,0
126134,4,0,1,0
126136,1,0,1,0
126136,2,0,1,0
126136,3,0,1,0
126139,1,0,1,1
126139,2,0,1,1
126139,3,0,1,1
126139,4,0,1,1
126140,1,0,0,0
126140,2,1,0,0
126141,1,0,1,0
126141,2,0,1,0
126141,3,0,1,0
126141,4,0,1,0
126143,1,0,1,1
126143,2,0,1,1
126144,1,0,1,0
126148,1,0,0,1
126148,2,1,0,1
126149,1,0,1,0
126150,1,0,1,0
126151,1,0,0,1
126151,2,0,0,1
126151,3,0,0,1
126151,4,1,0,1
126153,1,0,0,0
126153,2,0,0,0
126153,3,0,0,0
126153,4,1,0,0
126155,1,0,0,1
126155,2,0,0,1
126155,3,0,0,1
126155,4,1,0,1
126156,1,0,1,1
126156,2,0,1,1
126156,3,0,1,1
126158,1,0,1,0
126158,2,0,1,0
126159,1,0,1,0
126159,2,0,1,0
126161,1,0,1,1
126161,2,0,1,1
126161,3,0,1,1
126162,1,0,1,0
126162,2,0,1,0
126162,3,0,1,0
126164,1,0,0,0
126164,2,0,0,0
126164,3,0,0,0
126164,4,1,0,0
126165,1,0,0,0
126165,2,0,0,0
126165,3,0,0,0
126165,4,1,0,0
126167,1,0,0,0
126167,2,0,0,0
126167,3,1,0,0
127102,1,0,1,1
127102,2,0,1,1
127102,3,0,1,1
127103,1,0,0,1
127103,2,1,0,1
127104,1,0,0,1
127104,2,1,0,1
127105,1,0,1,0
127107,1,0,1,0
127107,2,0,1,0
127107,3,0,1,0
127107,4,0,1,0
127108,1,0,0,1
127108,2,1,0,1
127111,1,0,0,0
127111,2,0,0,0
127111,3,1,0,0
127115,1,0,1,1
127115,2,0,1,1
127116,1,0,0,1
127116,2,1,0,1
127117,1,0,0,1
127117,2,1,0,1
127118,1,0,0,0
127118,2,1,0,0
127124,1,0,1,1
127124,2,0,1,1
127124,3,0,1,1
127124,4,0,1,1
127126,1,0,1,1
127126,2,0,1,1
127126,3,0,1,1
127126,4,0,1,1
127127,1,0,0,1
127127,2,0,0,1
127127,3,0,0,1
127127,4,1,0,1
127128,1,0,1,0
127128,2,0,1,0
127128,3,0,1,0
127128,4,0,1,0
127130,1,0,1,0
127130,2,0,1,0
127130,3,0,1,0
127130,4,0,1,0
127132,1,0,1,1
127132,2,0,1,1
127132,3,0,1,1
127133,1,0,1,1
127133,2,0,1,1
127133,3,0,1,1
127134,1,0,1,0
127134,2,0,1,0
127136,1,0,0,1
127136,2,0,0,1
127136,3,0,0,1
127136,4,1,0,1
127137,1,0,0,1
127137,2,0,0,1
127137,3,1,0,1
127138,1,0,1,0
127138,2,0,1,0
127140,1,0,1,1
127140,2,0,1,1
127140,3,0,1,1
127141,1,0,1,0
127145,1,0,1,0
127145,2,0,1,0
127145,3,0,1,0
127147,1,0,0,1
127147,2,1,0,1
127148,1,0,0,1
127148,2,1,0,1
127151,1,0,1,1
127151,2,0,1,1
127151,3,0,1,1
127152,1,0,1,0
127153,1,0,0,1
127153,2,0,0,1
127153,3,1,0,1
127155,1,0,1,1
127155,2,0,1,1
127156,1,0,1,1
127156,2,0,1,1
127156,3,0,1,1
127157,1,0,1,0
127157,2,0,1,0
127157,3,0,1,0
127158,1,0,1,0
127158,2,0,1,0
127158,3,0,1,0
127158,4,0,1,0
127159,1,0,0,1
127159,2,0,0,1
127159,3,1,0,1
127160,1,0,1,0
127160,2,0,1,0
127160,3,0,1,0
127160,4,0,1,0
127161,1,0,1,1
127161,2,0,1,1
127162,1,0,1,0
127162,2,0,1,0
127162,3,0,1,0
127163,1,0,0,0
127163,2,0,0,0
127163,3,0,0,0
127163,4,1,0,0
127164,1,0,1,0
127164,2,0,1,0
127164,3,0,1,0
127165,1,0,0,1
127165,2,0,0,1
127165,3,1,0,1
127168,1,0,1,0
127168,2,0,1,0
127168,3,0,1,0
127168,4,0,1,0
128101,1,0,0,1
128101,2,1,0,1
128102,1,0,1,1
128102,2,0,1,1
128102,3,0,1,1
128102,4,0,1,1
128105,1,0,0,1
128105,2,1,0,1
128106,1,0,1,1
128107,1,0,0,0
128107,2,1,0,0
128108,1,0,1,1
128108,2,0,1,1
128108,3,0,1,1
128111,1,0,0,1
128111,2,1,0,1
128112,1,0,0,1
128112,2,1,0,1
128114,1,0,1,1
128114,2,0,1,1
128116,1,0,0,0
128116,2,1,0,0
128117,1,0,0,1
128117,2,0,0,1
128117,3,0,0,1
128117,4,1,0,1
128118,1,0,0,0
128118,2,1,0,0
128119,1,0,1,0
128119,2,0,1,0
128119,3,0,1,0
128122,1,0,0,1
128122,2,0,0,1
128122,3,0,0,1
128122,4,1,0,1
128125,1,0,1,0
128125,2,0,1,0
128125,3,0,1,0
128126,1,0,0,0
128126,2,1,0,0
128127,1,0,1,0
128127,2,0,1,0
128127,3,0,1,0
128127,4,0,1,0
128128,1,0,1,0
128128,2,0,1,0
128128,3,0,1,0
128128,4,0,1,0
128129,1,0,1,0
128129,2,0,1,0
128129,3,0,1,0
128129,4,0,1,0
128131,1,0,1,0
128132,1,0,1,0
128132,2,0,1,0
128132,3,0,1,0
128132,4,0,1,0
128133,1,0,0,1
128133,2,1,0,1
128138,1,0,0,1
128138,2,0,0,1
128138,3,0,0,1
128138,4,1,0,1
128139,1,0,1,0
128139,2,0,1,0
128139,3,0,1,0
128140,1,0,1,1
128140,2,0,1,1
128140,3,0,1,1
128140,4,0,1,1
128141,1,0,1,0
128141,2,0,1,0
128141,3,0,1,0
128141,4,0,1,0
128145,1,0,0,0
128145,2,1,0,0
128146,1,0,1,1
128146,2,0,1,1
128146,3,0,1,1
128149,1,0,1,0
128149,2,0,1,0
128149,3,0,1,0
128151,1,0,1,0
128151,2,0,1,0
128151,3,0,1,0
128151,4,0,1,0
128153,1,0,0,0
128153,2,0,0,0
128153,3,1,0,0
128154,1,0,0,0
128154,2,0,0,0
128154,3,0,0,0
128154,4,1,0,0
128156,1,0,0,1
128156,2,1,0,1
128157,1,0,0,0
128157,2,1,0,0
128159,1,0,0,0
128159,2,1,0,0
128160,1,0,1,0
128160,2,0,1,0
128160,3,0,1,0
128160,4,0,1,0
128161,1,1,0,1
128162,1,0,0,0
128162,2,1,0,0
128163,1,0,0,0
128163,2,0,0,0
128163,3,1,0,0
128165,1,0,0,0
128165,2,0,0,0
128165,3,0,0,0
128165,4,1,0,0
129103,1,0,0,0
129103,2,0,0,0
129103,3,1,0,0
129106,1,0,0,0
129106,2,0,0,0
129106,3,1,0,0
129107,1,0,0,1
129107,2,1,0,1
129109,1,0,0,0
129109,2,0,0,0
129109,3,0,0,0
129109,4,1,0,0
129112,1,0,0,1
129112,2,0,0,1
129112,3,1,0,1
129113,1,0,1,0
129113,2,0,1,0
129113,3,0,1,0
129115,1,0,0,1
129115,2,0,0,1
129115,3,1,0,1
129117,1,0,0,1
129117,2,0,0,1
129117,3,0,0,1
129117,4,1,0,1
129119,1,0,0,0
129119,2,0,0,0
129119,3,0,0,0
129119,4,1,0,0
129120,1,0,0,0
129120,2,0,0,0
129120,3,0,0,0
129120,4,1,0,0
129121,1,0,1,1
129121,2,0,1,1
129121,3,0,1,1
129121,4,0,1,1
129122,1,0,1,0
129122,2,0,1,0
129122,3,0,1,0
129123,1,0,0,1
129123,2,1,0,1
129125,1,0,1,1
129125,2,0,1,1
129125,3,0,1,1
129126,1,0,1,0
129126,2,0,1,0
129127,1,0,1,1
129127,2,0,1,1
129127,3,0,1,1
129127,4,0,1,1
129131,1,0,1,0
129131,2,0,1,0
129131,3,0,1,0
129131,4,0,1,0
129132,1,0,0,0
129132,2,1,0,0
129133,1,0,1,0
129133,2,0,1,0
129133,3,0,1,0
129133,4,0,1,0
129135,1,0,1,1
129135,2,0,1,1
129137,1,0,1,1
129137,2,0,1,1
129137,3,0,1,1
129140,1,0,0,1
129140,2,0,0,1
129140,3,1,0,1
129143,1,0,0,0
129143,2,1,0,0
129145,1,0,1,1
129145,2,0,1,1
129145,3,0,1,1
129147,1,0,1,0
129147,2,0,1,0
129147,3,0,1,0
129150,1,0,0,0
129150,2,1,0,0
129151,1,0,0,1
129151,2,0,0,1
129151,3,0,0,1
129151,4,1,0,1
129153,1,0,1,1
129153,2,0,1,1
129153,3,0,1,1
129155,1,0,1,1
129155,2,0,1,1
129156,1,0,0,1
129156,2,0,0,1
129156,3,1,0,1
129159,1,0,0,1
129159,2,1,0,1
129160,1,0,1,0
129160,2,0,1,0
129160,3,0,1,0
129162,1,0,1,0
129162,2,0,1,0
129162,3,0,1,0
129164,1,0,0,1
129164,2,0,0,1
129164,3,1,0,1
129172,1,0,0,1
129172,2,0,0,1
129172,3,1,0,1
129174,1,0,1,1
129174,2,0,1,1
129174,3,0,1,1
129175,1,0,1,0
129175,2,0,1,0
129175,3,0,1,0
129177,1,0,1,1
129177,2,0,1,1
130101,1,0,0,1
130101,2,1,0,1
130102,1,0,0,1
130102,2,1,0,1
130104,1,0,0,0
130104,2,1,0,0
130105,1,0,1,0
130105,2,0,1,0
130105,3,0,1,0
130105,4,0,1,0
130106,1,0,0,0
130106,2,0,0,0
130106,3,1,0,0
130113,1,0,0,0
130113,2,0,0,0
130113,3,1,0,0
130115,1,0,0,0
130115,2,0,0,0
130115,3,0,0,0
130115,4,1,0,0
130116,1,0,0,0
130116,2,0,0,0
130116,3,1,0,0
130117,1,0,1,0
130117,2,0,1,0
130117,3,0,1,0
130118,1,0,0,1
130118,2,1,0,1
130119,1,0,0,0
130119,2,1,0,0
130121,1,0,1,0
130121,2,0,1,0
130121,3,0,1,0
130121,4,0,1,0
130123,1,0,0,1
130123,2,0,0,1
130123,3,1,0,1
130124,1,0,0,0
130124,2,1,0,0
130130,1,0,0,1
130130,2,0,0,1
130130,3,0,0,1
130130,4,1,0,1
130131,1,0,1,0
130131,2,0,1,0
130131,3,0,1,0
130131,4,0,1,0
130132,1,0,0,0
130132,2,1,0,0
130133,1,0,0,0
130133,2,0,0,0
130133,3,1,0,0
130135,1,0,1,1
130135,2,0,1,1
130135,3,0,1,1
130135,4,0,1,1
130137,1,0,1,1
130137,2,0,1,1
130137,3,0,1,1
130137,4,0,1,1
130138,1,0,0,1
130138,2,0,0,1
130138,3,1,0,1
130141,1,0,1,0
130141,2,0,1,0
130141,3,0,1,0
130142,1,0,1,0
130142,2,0,1,0
130142,3,0,1,0
130142,4,0,1,0
130143,1,0,1,1
130143,2,0,1,1
130143,3,0,1,1
130143,4,0,1,1
130144,1,0,0,0
130144,2,1,0,0
130146,1,0,0,0
130146,2,0,0,0
130146,3,1,0,0
130148,1,0,0,0
130148,2,0,0,0
130148,3,0,0,0
130148,4,1,0,0
130149,1,0,0,0
130149,2,1,0,0
130151,1,0,0,0
130151,2,0,0,0
130151,3,0,0,0
130151,4,1,0,0
130152,1,0,0,1
130152,2,1,0,1
130153,1,0,0,0
130153,2,1,0,0
130155,1,0,1,1
130155,2,0,1,1
130163,1,0,0,1
130163,2,0,0,1
130163,3,1,0,1
130166,1,0,0,0
130166,2,1,0,0
131101,1,0,0,0
131101,2,1,0,0
131102,1,0,1,0
131102,2,0,1,0
131104,1,0,0,0
131104,2,1,0,0
131105,1,0,1,0
131109,1,0,0,0
131109,2,0,0,0
131109,3,1,0,0
131111,1,0,0,0
131111,2,1,0,0
131115,1,0,1,0
131115,2,0,1,0
131115,3,0,1,0
131115,4,0,1,0
131116,1,0,1,0
131116,2,0,1,0
131116,3,0,1,0
131116,4,0,1,0
131117,1,0,1,0
131117,2,0,1,0
131117,3,0,1,0
131117,4,0,1,0
131119,1,0,1,0
131119,2,0,1,0
131119,3,0,1,0
131122,1,1,0,0
131123,1,0,0,0
131123,2,0,0,0
131123,3,1,0,0
131124,1,0,1,0
131124,2,0,1,0
131124,3,0,1,0
131125,1,0,1,0
131126,1,0,0,0
131126,2,1,0,0
131127,1,0,0,0
131127,2,0,0,0
131127,3,0,0,0
131127,4,1,0,0
131129,1,0,0,0
131129,2,1,0,0
131130,1,0,0,0
131130,2,1,0,0
131136,1,0,0,1
131136,2,0,0,1
131136,3,0,0,1
131136,4,1,0,1
131139,1,0,0,1
131139,2,1,0,1
131140,1,0,0,1
131140,2,0,0,1
131140,3,0,0,1
131140,4,1,0,1
131141,1,0,0,1
131141,2,1,0,1
131143,1,0,0,1
131143,2,1,0,1
131144,1,0,0,1
131144,2,1,0,1
131146,1,0,0,1
131146,2,0,0,1
131146,3,1,0,1
131147,1,0,1,1
131148,1,0,0,1
131148,2,1,0,1
131149,1,0,1,1
131149,2,0,1,1
131149,3,0,1,1
131150,1,0,1,1
131150,2,0,1,1
131150,3,0,1,1
131150,4,0,1,1
131152,1,0,0,1
131152,2,0,0,1
131152,3,0,0,1
131152,4,1,0,1
131153,1,0,0,1
131153,2,0,0,1
131153,3,0,0,1
131153,4,1,0,1
131157,1,0,0,1
131157,2,1,0,1
131164,1,0,0,0
131164,2,1,0,0
131165,1,0,1,0
131165,2,0,1,0
132112,1,0,0,1
132112,2,1,0,1
132115,1,0,1,0
132115,2,0,1,0
132115,3,0,1,0
132115,4,0,1,0
132116,1,0,1,0
132116,2,0,1,0
132116,3,0,1,0
132116,4,0,1,0
132129,1,1,0,0
132134,1,0,1,1
132136,1,0,0,0
132136,2,1,0,0
132138,1,0,1,0
132138,2,0,1,0
132143,1,0,0,1
132143,2,0,0,1
132143,3,0,0,1
132143,4,1,0,1
132144,1,1,0,1
132146,1,0,1,1
132146,2,0,1,1
132146,3,0,1,1
132153,1,0,1,1
132159,1,0,1,1
132159,2,0,1,1
132159,3,0,1,1
132159,4,0,1,1
132164,1,0,1,0
132164,2,0,1,0
132164,3,0,1,0
132164,4,0,1,0
133101,1,0,0,1
133101,2,1,0,1
133105,1,1,0,1
133107,1,0,0,0
133107,2,0,0,0
133107,3,0,0,0
133107,4,1,0,0
133112,1,0,0,0
133112,2,0,0,0
133112,3,0,0,0
133112,4,1,0,0
133114,1,1,0,0
133115,1,0,0,0
133115,2,1,0,0
133118,1,0,0,0
133118,2,1,0,0
133121,1,0,1,0
133121,2,0,1,0
133121,3,0,1,0
133121,4,0,1,0
133122,1,0,1,0
133122,2,0,1,0
133123,1,0,1,1
133123,2,0,1,1
133123,3,0,1,1
133123,4,0,1,1
133124,1,0,0,0
133124,2,1,0,0
133126,1,0,0,0
133126,2,1,0,0
133127,1,1,0,1
133128,1,0,0,0
133128,2,0,0,0
133128,3,1,0,0
133129,1,0,0,0
133129,2,1,0,0
133133,1,0,1,1
133133,2,0,1,1
133133,3,0,1,1
133133,4,0,1,1
133134,1,0,0,0
133134,2,1,0,0
133135,1,1,0,0
133140,1,1,0,1
133141,1,0,0,0
133141,2,0,0,0
133141,3,1,0,0
133144,1,0,1,0
133144,2,0,1,0
133145,1,0,0,0
133145,2,1,0,0
133147,1,0,0,1
133147,2,0,0,1
133147,3,0,0,1
133147,4,1,0,1
133149,1,0,1,0
133149,2,0,1,0
133149,3,0,1,0
133151,1,0,0,1
133151,2,1,0,1
133152,1,0,0,1
133152,2,1,0,1
133156,1,0,1,1
133156,2,0,1,1
133158,1,0,0,0
133158,2,0,0,0
133158,3,1,0,0
133160,1,0,1,1
133160,2,0,1,1
133160,3,0,1,1
133163,1,0,0,1
133163,2,1,0,1
133166,1,0,0,0
133166,2,0,0,0
133166,3,1,0,0
133180,1,0,0,1
133180,2,0,0,1
133180,3,0,0,1
133180,4,1,0,1
133181,1,0,0,0
133181,2,1,0,0
133182,1,0,1,0
133184,1,0,0,1
133184,2,1,0,1
133189,1,0,1,0
133190,1,1,0,0
134101,1,0,1,1
134101,2,0,1,1
134101,3,0,1,1
134102,1,0,1,1
134102,2,0,1,1
134102,3,0,1,1
134103,1,0,1,0
134103,2,0,1,0
134107,1,0,0,0
134107,2,1,0,0
134108,1,0,1,1
134109,1,0,0,1
134109,2,0,0,1
134109,3,1,0,1
134110,1,0,1,0
134113,1,0,0,1
134113,2,0,0,1
134113,3,1,0,1
134114,1,0,0,1
134114,2,1,0,1
134116,1,0,1,0
134116,2,0,1,0
134116,3,0,1,0
134116,4,0,1,0
134117,1,0,0,0
134117,2,0,0,0
134117,3,0,0,0
134117,4,1,0,0
134118,1,0,1,1
134118,2,0,1,1
134120,1,0,1,1
134120,2,0,1,1
134120,3,0,1,1
134121,1,0,1,1
134123,1,0,0,1
134123,2,0,0,1
134123,3,1,0,1
134124,1,1,0,0
134126,1,0,1,1
134126,2,0,1,1
134126,3,0,1,1
134128,1,0,0,1
134128,2,0,0,1
134128,3,0,0,1
134128,4,1,0,1
134129,1,0,0,1
134129,2,1,0,1
134130,1,0,1,1
134130,2,0,1,1
134130,3,0,1,1
134130,4,0,1,1
134133,1,0,0,1
134133,2,0,0,1
134133,3,1,0,1
134135,1,0,0,0
134135,2,0,0,0
134135,3,1,0,0
134137,1,0,1,0
134137,2,0,1,0
134137,3,0,1,0
134139,1,0,0,0
134139,2,1,0,0
134140,1,0,0,0
134140,2,0,0,0
134140,3,1,0,0
134142,1,0,1,0
134142,2,0,1,0
134142,3,0,1,0
134142,4,0,1,0
134143,1,0,0,1
134143,2,1,0,1
134144,1,0,1,1
134146,1,0,1,0
134148,1,0,1,1
134148,2,0,1,1
134148,3,0,1,1
134148,4,0,1,1
134149,1,0,0,0
134149,2,1,0,0
134150,1,0,1,1
134150,2,0,1,1
134150,3,0,1,1
